REPORT NUMBER,DATE,TIME,OFFENSE,ADDRESS,X_Coordinates,Y_Coordinates,Zones,X_Coordinates.1,Y_Coordinates.1,Zones.1
201800623,2018-09-11,1344,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800624,2018-09-12,1159,SHOPLIFTING,12400 BLK WARWICK BLVD,-76.4922018,37.0681471,C,-76.4922018,37.0681471,C
201800637,2018-09-13,1940,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201826477,2018-09-14,1238,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201800627,2018-09-14,1500,SHOPLIFTING,700 BLK J CLYDE MORRIS BLVD,-76.4667135,37.0765421,C,-76.4667135,37.0765421,C
201826487,2018-09-14,1645,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201857462,2018-09-15,1258,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201826503,2018-09-15,1356,SHOPLIFTING,5100 BLK JEFFERSON AVE,-76.4307291,36.9985925,C,-76.4307291,36.9985925,C
201800630,2018-09-15,1429,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201857465,2018-09-15,1436,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201857472,2018-09-15,1618,SHOPLIFTING,2400 BLK OAK AVE,-76.4031328,36.9879121,C,-76.4031328,36.9879121,C
201857502,2018-09-16,1325,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201857505,2018-09-16,1528,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800632,2018-09-17,1131,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201826548,2018-09-17,1556,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201826571,2018-09-18,943,SHOPLIFTING,12400 BLK WARWICK BLVD,-76.4922018,37.0681471,C,-76.4922018,37.0681471,C
201826579,2018-09-18,1403,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201857562,2018-09-18,1717,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201826602,2018-09-19,1006,SHOPLIFTING,600 BLK THIMBLE SHOALS BLVD,-76.4793186,37.0830657,C,-76.4793186,37.0830657,C
201800641,2018-09-19,1433,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
201857592,2018-09-19,1500,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800646,2018-09-19,2004,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800643,2018-09-19,2123,SHOPLIFTING,0 BLK HIDEN BLVD,-76.5004773,37.0676714,R,-76.5004773,37.0676714,R
201826622,2018-09-20,804,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201857636,2018-09-20,1602,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201857681,2018-09-21,2026,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201826685,2018-09-22,1635,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201826687,2018-09-22,1702,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201826693,2018-09-23,25,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201800657,2018-09-24,1544,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201857774,2018-09-24,1837,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201857775,2018-09-24,1930,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201857780,2018-09-24,2103,SHOPLIFTING,11000 BLK WARWICK BLVD,-76.4729667,37.0432474,C,-76.4729667,37.0432474,C
201857787,2018-09-25,255,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201857818,2018-09-26,900,SHOPLIFTING,700 BLK J CLYDE MORRIS BLVD,-76.4667135,37.0765421,C,-76.4667135,37.0765421,C
201857826,2018-09-26,1754,SHOPLIFTING,12200 BLK JEFFERSON AVE,-76.4962531,37.1094588,C,-76.4962531,37.1094588,C
201857838,2018-09-26,2049,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201857839,2018-09-27,55,SHOPLIFTING,3300 BLK ROANOKE AVE,-76.4120836,36.9915884,R,-76.4120836,36.9915884,R
201800664,2018-09-28,718,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201800667,2018-09-28,2041,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201857939,2018-09-29,1743,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201800668,2018-09-29,1807,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201857996,2018-10-01,1333,SHOPLIFTING,3100 BLK JEFFERSON AVE,-76.4231737,36.9854288,C,-76.4231737,36.9854288,C
201858008,2018-10-01,1741,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800673,2018-10-01,2139,SHOPLIFTING,0 BLK HIDEN BLVD,-76.5004773,37.0676714,R,-76.5004773,37.0676714,R
201858031,2018-10-02,1130,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201826966,2018-10-02,1507,SHOPLIFTING,1100 BLK JEFFERSON AVE,-76.4145135,36.9721046,M,-76.4145135,36.9721046,M
201800675,2018-10-02,1720,SHOPLIFTING,0 BLK HIDEN BLVD,-76.5004773,37.0676714,R,-76.5004773,37.0676714,R
201800684,2018-10-03,1354,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201827002,2018-10-03,1729,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201827021,2018-10-04,1506,SHOPLIFTING,400 BLK OYSTER POINT RD,-76.5064401,37.1059278,C,-76.5064401,37.1059278,C
201800677,2018-10-04,1623,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201858108,2018-10-04,1646,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800686,2018-10-04,1730,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800687,2018-10-05,1252,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201800688,2018-10-05,1358,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201800689,2018-10-05,1416,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201800691,2018-10-05,1807,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201858154,2018-10-05,1912,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201858149,2018-10-06,1414,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201858182,2018-10-06,1431,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201858183,2018-10-06,1453,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201827081,2018-10-06,1634,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201827084,2018-10-06,1717,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201827085,2018-10-06,1725,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201858187,2018-10-06,1815,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201858212,2018-10-07,1209,SHOPLIFTING,5100 BLK JEFFERSON AVE,-76.4307291,36.9985925,C,-76.4307291,36.9985925,C
201800696,2018-10-07,1751,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800697,2018-10-07,1815,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800698,2018-10-07,1833,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201827136,2018-10-08,1344,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201827142,2018-10-08,1729,SHOPLIFTING,13100 BLK JEFFERSON AVE,-76.5367568,37.1607763,M,-76.5367568,37.1607763,M
201827143,2018-10-08,1729,SHOPLIFTING,13100 BLK JEFFERSON AVE,-76.5367568,37.1607763,M,-76.5367568,37.1607763,M
201800742,2018-10-09,1318,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201827170,2018-10-09,1332,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201858286,2018-10-09,1451,SHOPLIFTING,3700 BLK MARSHALL AVE,-76.419782,36.992401,M,-76.419782,36.992401,M
201800702,2018-10-09,1546,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201858328,2018-10-10,1951,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201827213,2018-10-11,926,SHOPLIFTING,3400 BLK JEFFERSON AVE,-76.4244889,36.9875048,C,-76.4244889,36.9875048,C
201858352,2018-10-11,1327,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201800745,2018-10-11,1412,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201858358,2018-10-11,1611,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800708,2018-10-11,1806,SHOPLIFTING,3000 BLK JEFFERSON AVE,-76.4225932,36.9851262,R,-76.4225932,36.9851262,R
201800749,2018-10-12,2021,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800750,2018-10-12,2031,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800751,2018-10-12,2048,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800753,2018-10-13,1425,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800709,2018-10-13,1445,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201800711,2018-10-13,1632,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201827297,2018-10-13,1928,SHOPLIFTING,11000 BLK WARWICK BLVD,-76.4729667,37.0432474,C,-76.4729667,37.0432474,C
201858458,2018-10-15,654,SHOPLIFTING,16900 BLK WARWICK BLVD,-76.5688367,37.1748378,C,-76.5688367,37.1748378,C
201827340,2018-10-15,946,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201858464,2018-10-15,1040,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201858470,2018-10-15,1556,SHOPLIFTING,13200 BLK WARWICK BLVD,-76.5165735,37.1120849,C,-76.5165735,37.1120849,C
201800754,2018-10-15,1918,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201858482,2018-10-15,2046,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201827361,2018-10-15,2330,SHOPLIFTING,9500 BLK WARWICK BLVD,-76.4537931,37.0241418,C,-76.4537931,37.0241418,C
201800726,2018-10-16,1453,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201827406,2018-10-17,1634,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201827410,2018-10-17,2111,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800723,2018-10-18,1030,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201858604,2018-10-20,1355,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201858618,2018-10-20,2036,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201827484,2018-10-21,1226,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201858632,2018-10-21,1407,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201858641,2018-10-21,1733,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800758,2018-10-22,1338,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201827536,2018-10-23,1302,SHOPLIFTING,600 BLK NEWMARKET DR N,-76.4417094,37.021798,C,-76.4417094,37.021798,C
201800732,2018-10-23,1312,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201827540,2018-10-23,1630,SHOPLIFTING,600 BLK NEWMARKET DR N,-76.4417094,37.021798,C,-76.4417094,37.021798,C
201800762,2018-10-23,1721,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201858734,2018-10-24,1810,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800765,2018-10-25,1217,SHOPLIFTING,300 BLK OYSTER POINT RD,-76.5109083,37.1035132,C,-76.5109083,37.1035132,C
201827615,2018-10-26,1029,SHOPLIFTING,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O,-76.4871821,37.0973237,O
201827618,2018-10-26,1307,SHOPLIFTING,14800 BLK WARWICK BLVD,-76.541317,37.135346,R,-76.541317,37.135346,R
201827630,2018-10-26,1819,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201858797,2018-10-26,1831,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201827631,2018-10-26,1855,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201858817,2018-10-27,1325,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201800776,2018-10-27,1823,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201827664,2018-10-28,749,SHOPLIFTING,15600 BLK WARWICK BLVD,-76.556477,37.1607465,C,-76.556477,37.1607465,C
201827669,2018-10-28,1633,SHOPLIFTING,14800 BLK WARWICK BLVD,-76.541317,37.135346,R,-76.541317,37.135346,R
201858870,2018-10-29,1343,SHOPLIFTING,11000 BLK WARWICK BLVD,-76.4729667,37.0432474,C,-76.4729667,37.0432474,C
201858881,2018-10-29,2022,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201827876,2018-10-30,1245,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201858897,2018-10-30,1316,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201800786,2018-10-31,1454,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800787,2018-10-31,1510,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800789,2018-10-31,1540,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201827782,2018-11-01,1238,SHOPLIFTING,2800 BLK WEST AVE,-76.433143,36.979217,C,-76.433143,36.979217,C
201858984,2018-11-01,1606,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201859023,2018-11-02,2018,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800796,2018-11-03,2030,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201827835,2018-11-03,2122,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201859059,2018-11-03,2226,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201827848,2018-11-04,339,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201827855,2018-11-04,1225,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201800795,2018-11-04,1816,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201859081,2018-11-04,2027,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201827893,2018-11-05,1812,SHOPLIFTING,800 BLK OLD OYSTER POINT RD,-76.4607597,37.0976734,R,-76.4607597,37.0976734,R
201859135,2018-11-06,1558,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201859137,2018-11-06,1650,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201859173,2018-11-07,1836,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201859174,2018-11-07,1850,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201859144,2018-11-08,629,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201859205,2018-11-08,1739,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201827978,2018-11-08,1805,SHOPLIFTING,14300 BLK WARWICK BLVD,-76.5349533,37.1275595,C,-76.5349533,37.1275595,C
201859237,2018-11-09,1624,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800819,2018-11-10,1453,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800820,2018-11-10,1506,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201859274,2018-11-10,1519,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201828010,2018-11-10,1732,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201859277,2018-11-10,1738,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201859280,2018-11-10,1742,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201828011,2018-11-10,2054,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201859308,2018-11-11,1012,SHOPLIFTING,2200 BLK WICKHAM AVE,-76.41166,36.9830479,C,-76.41166,36.9830479,C
201800829,2018-11-12,1030,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201828045,2018-11-13,1739,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800833,2018-11-13,1804,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201859389,2018-11-13,2010,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201859410,2018-11-14,1406,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201828074,2018-11-14,1924,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201859425,2018-11-14,2213,SHOPLIFTING,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C,-76.4589279,37.0888359,C
201800848,2018-11-15,1141,SHOPLIFTING,10800 BLK WARWICK BLVD,-76.4667659,37.0377816,C,-76.4667659,37.0377816,C
201828093,2018-11-15,1435,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201859448,2018-11-15,1647,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201859483,2018-11-16,1606,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201859479,2018-11-16,1622,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201859495,2018-11-16,2239,SHOPLIFTING,14800 BLK WARWICK BLVD,-76.541317,37.135346,R,-76.541317,37.135346,R
201859502,2018-11-17,1028,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201800851,2018-11-17,1036,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800853,2018-11-17,1207,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201828134,2018-11-17,1713,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201859515,2018-11-17,1804,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201859554,2018-11-18,2056,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800860,2018-11-19,1059,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201828154,2018-11-19,1359,SHOPLIFTING,12500 BLK JEFFERSON AVE,-76.5100863,37.1276496,M,-76.5100863,37.1276496,M
201828166,2018-11-19,1910,SHOPLIFTING,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M,-76.504475,37.119529,M
201859593,2018-11-19,2319,SHOPLIFTING,2600 BLK JEFFERSON AVE,-76.42135,36.9825725,C,-76.42135,36.9825725,C
201800867,2018-11-20,1428,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201859613,2018-11-20,1505,SHOPLIFTING,12100 BLK JEFFERSON AVE,-76.493523,37.105174,C,-76.493523,37.105174,C
201800870,2018-11-21,1455,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201859694,2018-11-22,202,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800874,2018-11-23,1303,SHOPLIFTING,600 BLK STONEY CREEK LN,-76.520323,37.1424356,R,-76.520323,37.1424356,R
201859743,2018-11-23,2035,SHOPLIFTING,2000 BLK 27TH ST,-76.395317,36.9949283,C,-76.395317,36.9949283,C
201859785,2018-11-24,1519,SHOPLIFTING,2900 BLK JEFFERSON AVE,-76.4225706,36.9843615,C,-76.4225706,36.9843615,C
201800885,2018-11-24,1631,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201859844,2018-11-26,922,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201828223,2018-11-26,1715,SHOPLIFTING,2300 BLK JEFFERSON AVE,-76.4199088,36.9795191,R,-76.4199088,36.9795191,R
201859859,2018-11-27,221,SHOPLIFTING,12700 BLK JEFFERSON AVE,-76.5184453,37.1374683,C,-76.5184453,37.1374683,C
201800896,2018-11-27,1352,SHOPLIFTING,600 BLK PILOT HOUSE DR,-76.4780842,37.0807253,C,-76.4780842,37.0807253,C
201800900,2018-11-27,2051,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201800908,2018-11-28,1506,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800909,2018-11-28,1719,SHOPLIFTING,14200 BLK WARWICK BLVD,-76.533162,37.1267791,C,-76.533162,37.1267791,C
201828309,2018-11-29,941,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201800911,2018-11-29,1135,SHOPLIFTING,300 BLK CHATHAM DR,-76.5119698,37.1243049,C,-76.5119698,37.1243049,C
201859925,2018-11-29,1556,SHOPLIFTING,12300 BLK JEFFERSON AVE,-76.495616,37.112658,C,-76.495616,37.112658,C
201828334,2018-11-29,1637,SHOPLIFTING,6100 BLK JEFFERSON AVE,-76.4441522,37.0204523,C,-76.4441522,37.0204523,C
201800921,2018-11-30,1402,SHOPLIFTING,500 BLK BLAND BLVD,-76.518583,37.122077,P,-76.518583,37.122077,P
201859954,2018-11-30,1558,SHOPLIFTING,12400 BLK WARWICK BLVD,-76.4922018,37.0681471,C,-76.4922018,37.0681471,C
201828355,2018-11-30,1647,SHOPLIFTING,600 BLK NEWMARKET DR N,-76.4417094,37.021798,C,-76.4417094,37.021798,C
