REPORT NUMBER,DATE,TIME,OFFENSE,ADDRESS,X_Coordinates,Y_Coordinates,Zones
201824425,2018-06-26,1613,UNAUTHORIZED USE OF VEHICLE,200 BLK FIELD STONE LN,-76.5212675,37.1306662,R
201824501,2018-06-29,1508,UNAUTHORIZED USE OF VEHICLE,1100 BLK 23RD ST,-76.4082536,36.9849596,R
201824622,2018-07-05,1520,UNAUTHORIZED USE OF VEHICLE,12900 BLK JEFFERSON AVE,-76.528324,37.1497,C
201824631,2018-07-05,2018,UNAUTHORIZED USE OF VEHICLE,200 BLK POPLAR AVE,-76.3949047,36.9907037,R
201855407,2018-07-08,650,UNAUTHORIZED USE OF VEHICLE,11900 BLK JEFFERSON AVE,-76.48382,37.0892377,C
201824729,2018-07-09,1745,UNAUTHORIZED USE OF VEHICLE,200 BLK LAKEVIEW DR,-76.5403108,37.1060389,R
201824754,2018-07-10,1309,UNAUTHORIZED USE OF VEHICLE,14800 BLK WARWICK BLVD,-76.541317,37.135346,R
201824878,2018-07-14,1304,UNAUTHORIZED USE OF VEHICLE,700 BLK SPRUCE RD,-76.4546079,37.0446871,R
201824913,2018-07-16,1308,UNAUTHORIZED USE OF VEHICLE,12900 BLK JEFFERSON AVE,-76.528324,37.1497,C
201824944,2018-07-17,1611,UNAUTHORIZED USE OF VEHICLE,100 BLK BEACON WAY,-76.4714575,37.0811081,R
201824975,2018-07-18,1818,UNAUTHORIZED USE OF VEHICLE,700 BLK GLOUCESTER DR,-76.4302983,37.0023475,R
201824997,2018-07-19,1812,UNAUTHORIZED USE OF VEHICLE,600 BLK WINDSOR CT,-76.532,37.160454,R
201855830,2018-07-20,2312,UNAUTHORIZED USE OF VEHICLE,12000 BLK JEFFERSON AVE,-76.4871821,37.0973237,O
201825071,2018-07-22,2158,UNAUTHORIZED USE OF VEHICLE,500 BLK PURLIEU DR,-76.4731117,37.078796,R
201825186,2018-07-26,1846,UNAUTHORIZED USE OF VEHICLE,100 BLK DELMAR LN,-76.5264358,37.1251497,R
201825222,2018-07-28,448,UNAUTHORIZED USE OF VEHICLE,11000 BLK WARWICK BLVD,-76.4729667,37.0432474,C
201856243,2018-08-03,2124,UNAUTHORIZED USE OF VEHICLE,900 BLK J CLYDE MORRIS BLVD,-76.4589279,37.0888359,C
201825428,2018-08-05,1423,UNAUTHORIZED USE OF VEHICLE,13200 BLK CHRISTY LN,-76.542053,37.1685424,R
201856295,2018-08-05,1909,UNAUTHORIZED USE OF VEHICLE,2200 BLK JEFFERSON AVE,-76.4194995,36.9788648,R
201825438,2018-08-06,247,UNAUTHORIZED USE OF VEHICLE,500 BLK BELLWOOD RD,-76.4550279,37.0302713,R
201856313,2018-08-06,1227,UNAUTHORIZED USE OF VEHICLE,10700 BLK JEFFERSON AVE,-76.4602602,37.0502582,C
201825506,2018-08-08,927,UNAUTHORIZED USE OF VEHICLE,12900 BLK JEFFERSON AVE,-76.528324,37.1497,C
201825515,2018-08-08,1426,UNAUTHORIZED USE OF VEHICLE,600 BLK KATES TRACE CIR,-76.547386,37.1713079,R
201825519,2018-08-08,1628,UNAUTHORIZED USE OF VEHICLE,100 BLK ASH AVE,-76.3959446,36.9871175,R
201825552,2018-08-09,1130,UNAUTHORIZED USE OF VEHICLE,HICKORY POINT BLVD / SHADY TER,-76.5596079,37.1553559,R
201825597,2018-08-10,1932,UNAUTHORIZED USE OF VEHICLE,400 BLK GENERAL CT,-76.5320515,37.1404573,R
201825663,2018-08-13,1336,UNAUTHORIZED USE OF VEHICLE,0 BLK PETERS LN,-76.4863627,37.0644375,R
201856645,2018-08-17,1318,UNAUTHORIZED USE OF VEHICLE,0 BLK LEWIS DR,-76.4936844,37.0971678,M
201825954,2018-08-23,1806,UNAUTHORIZED USE OF VEHICLE,500 BLK QUARTERFIELD RD,-76.5516541,37.1094457,R
