201653951,2016-05-23,2316,VEHICLE THEFT,2800 BLK MADISON AVE,-76.4195815,36.9844537,R
201604280,2016-05-24,936,VEHICLE THEFT,1300 BLK ST MICHAELS WAY,-76.4840776,37.0804671,R
201604300,2016-05-25,500,VEHICLE THEFT,700 BLK 21ST ST,-76.4163564,36.9792776,R
201604338,2016-05-26,912,VEHICLE THEFT,2100 BLK WOODBRIDGE DR,-76.5477181,37.1688649,R
201604360,2016-05-27,546,VEHICLE THEFT,5400 BLK ARLINGTON AVE,-76.4276156,37.0014282,R
201604402,2016-05-27,2059,VEHICLE THEFT,12400 BLK JEFFERSON AVE,-76.504475,37.119529,M
201604404,2016-05-27,2249,VEHICLE THEFT,5500 BLK MARSHALL AVE,-76.4258909,37.0018699,R
201604421,2016-05-28,2003,VEHICLE THEFT,800 BLK OLD OYSTER POINT RD,-76.4607597,37.0976734,R
201654118,2016-05-29,1530,VEHICLE THEFT,300 BLK 73RD ST,-76.4494589,37.011754,R
201604455,2016-05-30,1807,VEHICLE THEFT,400 BLK LOGAN PL,-76.4734831,37.0467536,C
201604502,2016-05-31,2103,VEHICLE THEFT,2400 BLK RADIUS WAY,-76.512055,37.126044,R
201604517,2016-06-01,600,VEHICLE THEFT,500 BLK OSCAR LOOP,-76.4815475,37.0772561,R
201604518,2016-06-01,640,VEHICLE THEFT,1100 BLK ELIZABETH CT,-76.4256894,37.0140077,R
201604520,2016-06-01,752,VEHICLE THEFT,700 BLK BLACKWATER WAY,-76.4831965,37.080972,R
201604544,2016-06-01,1608,VEHICLE THEFT,29TH ST / WEST AVE,-76.433711,36.9796046,C
